10136,great_pret,less_proper,incomplete,more,critical,convenient,nonprob,not_recom,not_recom
10974,great_pret,improper,incomplete,more,convenient,inconv,slightly_prob,recommended,spec_prior
2269,usual,improper,incomplete,3,convenient,convenient,nonprob,priority,priority
1507,usual,less_proper,incomplete,more,critical,inconv,slightly_prob,priority,priority
10040,great_pret,less_proper,incomplete,2,critical,inconv,slightly_prob,not_recom,not_recom
7541,pretentious,critical,incomplete,more,less_conv,inconv,problematic,not_recom,not_recom
2401,usual,improper,foster,1,less_conv,convenient,problematic,priority,priority
1322,usual,less_proper,incomplete,1,less_conv,convenient,problematic,not_recom,not_recom
11000,great_pret,improper,incomplete,more,critical,convenient,nonprob,not_recom,not_recom
7458,pretentious,critical,incomplete,3,convenient,convenient,problematic,recommended,spec_prior
12098,great_pret,very_crit,complete,1,convenient,convenient,nonprob,not_recom,not_recom
5825,pretentious,less_proper,incomplete,more,critical,inconv,nonprob,not_recom,not_recom
559,usual,proper,incomplete,3,less_conv,convenient,nonprob,priority,priority
12007,great_pret,critical,foster,3,less_conv,convenient,nonprob,priority,spec_prior
11101,great_pret,improper,foster,2,less_conv,inconv,slightly_prob,priority,spec_prior
12717,great_pret,very_crit,incomplete,more,less_conv,inconv,nonprob,recommended,spec_prior
768,usual,proper,foster,3,convenient,inconv,slightly_prob,recommended,priority
3470,usual,very_crit,complete,1,convenient,inconv,slightly_prob,not_recom,not_recom
5638,pretentious,less_proper,incomplete,1,less_conv,convenient,slightly_prob,priority,priority
2431,usual,improper,foster,2,convenient,convenient,nonprob,priority,priority
5543,pretentious,less_proper,completed,3,less_conv,inconv,problematic,not_recom,not_recom
4442,pretentious,proper,complete,3,convenient,inconv,slightly_prob,not_recom,not_recom
9132,great_pret,proper,incomplete,2,convenient,convenient,problematic,recommended,priority
443,usual,proper,incomplete,1,convenient,inconv,nonprob,not_recom,not_recom
11814,great_pret,critical,incomplete,3,critical,convenient,problematic,recommended,spec_prior
2252,usual,improper,incomplete,2,critical,convenient,nonprob,not_recom,not_recom
6722,pretentious,improper,foster,1,less_conv,convenient,problematic,not_recom,not_recom
9528,great_pret,less_proper,complete,1,less_conv,convenient,problematic,recommended,priority
12680,great_pret,very_crit,incomplete,3,critical,convenient,problematic,not_recom,not_recom
4443,pretentious,proper,complete,3,convenient,inconv,problematic,recommended,priority
6734,pretentious,improper,foster,1,critical,convenient,nonprob,not_recom,not_recom
9410,great_pret,proper,foster,3,convenient,inconv,slightly_prob,not_recom,not_recom
10841,great_pret,improper,incomplete,1,critical,convenient,slightly_prob,not_recom,not_recom
2031,usual,improper,completed,2,less_conv,inconv,problematic,recommended,priority
7731,pretentious,critical,foster,more,convenient,inconv,nonprob,recommended,spec_prior
9261,great_pret,proper,incomplete,more,less_conv,inconv,nonprob,recommended,priority
4651,pretentious,proper,completed,3,convenient,convenient,problematic,priority,priority
7409,pretentious,critical,incomplete,2,convenient,inconv,nonprob,not_recom,not_recom
7727,pretentious,critical,foster,more,convenient,convenient,slightly_prob,not_recom,not_recom
6350,pretentious,improper,completed,2,less_conv,inconv,slightly_prob,not_recom,not_recom
11982,great_pret,critical,foster,2,critical,inconv,slightly_prob,recommended,spec_prior
5587,pretentious,less_proper,completed,more,less_conv,convenient,problematic,priority,priority
4897,pretentious,proper,incomplete,3,critical,convenient,nonprob,priority,priority
5598,pretentious,less_proper,completed,more,critical,convenient,nonprob,recommended,priority
12036,great_pret,critical,foster,3,critical,inconv,slightly_prob,recommended,spec_prior
12161,great_pret,very_crit,complete,2,convenient,inconv,nonprob,not_recom,not_recom
10728,great_pret,improper,completed,3,critical,convenient,nonprob,recommended,spec_prior
6137,pretentious,improper,complete,2,less_conv,inconv,problematic,not_recom,not_recom
4829,pretentious,proper,incomplete,2,less_conv,convenient,slightly_prob,not_recom,not_recom
6749,pretentious,improper,foster,1,critical,inconv,problematic,not_recom,not_recom
8006,pretentious,very_crit,completed,1,convenient,inconv,slightly_prob,not_recom,not_recom
4049,usual,very_crit,incomplete,3,critical,inconv,problematic,not_recom,not_recom
11280,great_pret,critical,complete,1,critical,inconv,slightly_prob,recommended,priority
3558,usual,very_crit,complete,2,critical,inconv,slightly_prob,recommended,spec_prior
9207,great_pret,proper,incomplete,3,less_conv,inconv,nonprob,recommended,priority
4074,usual,very_crit,incomplete,more,less_conv,convenient,problematic,recommended,spec_prior
9716,great_pret,less_proper,complete,more,critical,inconv,slightly_prob,not_recom,not_recom
10997,great_pret,improper,incomplete,more,less_conv,inconv,problematic,not_recom,not_recom
9313,great_pret,proper,foster,1,less_conv,convenient,problematic,priority,spec_prior
5430,pretentious,less_proper,completed,1,less_conv,inconv,slightly_prob,recommended,very_recom
9582,great_pret,less_proper,complete,2,less_conv,convenient,problematic,recommended,priority
4530,pretentious,proper,complete,more,critical,inconv,slightly_prob,recommended,priority
2538,usual,improper,foster,more,convenient,convenient,nonprob,recommended,very_recom
5267,pretentious,less_proper,complete,2,less_conv,inconv,nonprob,not_recom,not_recom
5794,pretentious,less_proper,incomplete,more,convenient,inconv,problematic,priority,priority
11067,great_pret,improper,foster,1,critical,inconv,problematic,recommended,spec_prior
8719,great_pret,proper,complete,2,less_conv,convenient,problematic,priority,priority
9803,great_pret,less_proper,completed,2,less_conv,inconv,nonprob,not_recom,not_recom
10134,great_pret,less_proper,incomplete,more,critical,convenient,nonprob,recommended,priority
2814,usual,critical,completed,1,convenient,convenient,problematic,recommended,priority
4527,pretentious,proper,complete,more,critical,inconv,nonprob,recommended,priority
10917,great_pret,improper,incomplete,3,convenient,inconv,nonprob,recommended,spec_prior
1648,usual,less_proper,foster,3,less_conv,inconv,nonprob,priority,priority
4098,usual,very_crit,incomplete,more,critical,inconv,slightly_prob,recommended,spec_prior
4551,pretentious,proper,completed,1,convenient,inconv,problematic,recommended,priority
2050,usual,improper,completed,2,critical,inconv,problematic,priority,priority
10333,great_pret,less_proper,foster,more,less_conv,convenient,nonprob,priority,spec_prior
6715,pretentious,improper,foster,1,less_conv,convenient,nonprob,priority,spec_prior
4256,usual,very_crit,foster,3,critical,convenient,problematic,not_recom,not_recom
8285,pretentious,very_crit,incomplete,2,less_conv,convenient,slightly_prob,not_recom,not_recom
7206,pretentious,critical,completed,2,less_conv,convenient,problematic,recommended,spec_prior
10242,great_pret,less_proper,foster,2,critical,convenient,nonprob,recommended,priority
5201,pretentious,less_proper,complete,1,convenient,inconv,problematic,not_recom,not_recom
3860,usual,very_crit,completed,more,less_conv,convenient,problematic,not_recom,not_recom
1305,usual,less_proper,incomplete,1,convenient,inconv,nonprob,recommended,very_recom
3532,usual,very_crit,complete,2,less_conv,convenient,slightly_prob,priority,spec_prior
10840,great_pret,improper,incomplete,1,critical,convenient,slightly_prob,priority,spec_prior
550,usual,proper,incomplete,3,convenient,inconv,nonprob,priority,priority
2841,usual,critical,completed,1,less_conv,inconv,problematic,recommended,priority
4849,pretentious,proper,incomplete,2,critical,convenient,problematic,priority,priority
7078,pretentious,critical,complete,more,convenient,convenient,slightly_prob,priority,spec_prior
583,usual,proper,incomplete,3,critical,convenient,problematic,priority,priority
585,usual,proper,incomplete,3,critical,inconv,nonprob,recommended,priority
3364,usual,critical,foster,3,convenient,inconv,problematic,priority,spec_prior
12701,great_pret,very_crit,incomplete,more,convenient,inconv,nonprob,not_recom,not_recom
7818,pretentious,very_crit,complete,1,critical,convenient,problematic,recommended,spec_prior
9201,great_pret,proper,incomplete,3,less_conv,convenient,slightly_prob,recommended,priority
3273,usual,critical,foster,1,less_conv,inconv,problematic,recommended,spec_prior
8679,great_pret,proper,complete,1,critical,convenient,slightly_prob,recommended,priority
4403,pretentious,proper,complete,2,less_conv,inconv,nonprob,not_recom,not_recom
1706,usual,less_proper,foster,more,less_conv,inconv,slightly_prob,not_recom,not_recom
3635,usual,very_crit,complete,more,convenient,inconv,problematic,not_recom,not_recom
11257,great_pret,critical,complete,1,less_conv,convenient,problematic,priority,spec_prior
6624,pretentious,improper,incomplete,3,critical,convenient,nonprob,recommended,priority
3310,usual,critical,foster,2,convenient,inconv,problematic,priority,spec_prior
8446,pretentious,very_crit,foster,1,less_conv,convenient,slightly_prob,priority,spec_prior
8842,great_pret,proper,complete,more,critical,convenient,slightly_prob,priority,spec_prior
3093,usual,critical,incomplete,2,convenient,inconv,problematic,recommended,spec_prior
292,usual,proper,completed,2,less_conv,convenient,slightly_prob,priority,priority
8348,pretentious,very_crit,incomplete,3,less_conv,inconv,slightly_prob,not_recom,not_recom
3514,usual,very_crit,complete,2,convenient,convenient,slightly_prob,priority,spec_prior
12435,great_pret,very_crit,completed,3,convenient,inconv,problematic,recommended,spec_prior
9739,great_pret,less_proper,completed,1,less_conv,convenient,nonprob,priority,priority
11518,great_pret,critical,completed,2,convenient,inconv,problematic,priority,spec_prior
215,usual,proper,complete,more,critical,inconv,problematic,not_recom,not_recom
9270,great_pret,proper,incomplete,more,critical,convenient,nonprob,recommended,priority
451,usual,proper,incomplete,1,less_conv,convenient,nonprob,priority,priority
1342,usual,less_proper,incomplete,1,critical,inconv,nonprob,priority,priority
11911,great_pret,critical,foster,1,less_conv,inconv,slightly_prob,priority,spec_prior
3808,usual,very_crit,completed,3,less_conv,inconv,nonprob,priority,spec_prior
11680,great_pret,critical,incomplete,1,convenient,inconv,problematic,priority,spec_prior
9500,great_pret,proper,foster,more,critical,inconv,slightly_prob,not_recom,not_recom
5555,pretentious,less_proper,completed,3,critical,inconv,nonprob,not_recom,not_recom
11065,great_pret,improper,foster,1,critical,inconv,slightly_prob,priority,spec_prior
8795,great_pret,proper,complete,3,critical,inconv,nonprob,not_recom,not_recom
11261,great_pret,critical,complete,1,less_conv,inconv,nonprob,not_recom,not_recom
12537,great_pret,very_crit,incomplete,1,convenient,inconv,nonprob,recommended,priority
12743,great_pret,very_crit,incomplete,more,critical,inconv,problematic,not_recom,not_recom
5891,pretentious,less_proper,foster,2,convenient,convenient,slightly_prob,not_recom,not_recom
6342,pretentious,improper,completed,2,less_conv,convenient,problematic,recommended,priority
5890,pretentious,less_proper,foster,2,convenient,convenient,slightly_prob,priority,priority
8323,pretentious,very_crit,incomplete,3,convenient,convenient,problematic,priority,spec_prior
7280,pretentious,critical,completed,3,critical,convenient,problematic,not_recom,not_recom
3704,usual,very_crit,completed,1,less_conv,inconv,slightly_prob,not_recom,not_recom
8660,great_pret,proper,complete,1,less_conv,convenient,nonprob,not_recom,not_recom
6461,pretentious,improper,completed,more,less_conv,inconv,problematic,not_recom,not_recom
6193,pretentious,improper,complete,3,critical,convenient,nonprob,priority,spec_prior
7929,pretentious,very_crit,complete,3,critical,inconv,nonprob,recommended,spec_prior
2927,usual,critical,completed,3,convenient,inconv,nonprob,not_recom,not_recom
844,usual,proper,foster,more,less_conv,inconv,problematic,priority,priority
11579,great_pret,critical,completed,3,less_conv,convenient,slightly_prob,not_recom,not_recom
2009,usual,improper,completed,2,convenient,inconv,nonprob,not_recom,not_recom
11122,great_pret,improper,foster,2,critical,inconv,problematic,priority,spec_prior
9878,great_pret,less_proper,completed,3,critical,inconv,slightly_prob,not_recom,not_recom
2422,usual,improper,foster,1,critical,inconv,nonprob,priority,priority
11240,great_pret,critical,complete,1,convenient,convenient,problematic,not_recom,not_recom
8349,pretentious,very_crit,incomplete,3,less_conv,inconv,problematic,recommended,spec_prior
2203,usual,improper,incomplete,1,critical,convenient,problematic,priority,priority
11845,great_pret,critical,incomplete,more,less_conv,convenient,nonprob,priority,spec_prior
4462,pretentious,proper,complete,3,less_conv,inconv,problematic,priority,priority
2146,usual,improper,completed,more,critical,convenient,slightly_prob,priority,priority
1135,usual,less_proper,completed,2,convenient,convenient,nonprob,priority,priority
3161,usual,critical,incomplete,3,less_conv,inconv,nonprob,not_recom,not_recom
2644,usual,critical,complete,1,critical,inconv,problematic,priority,priority
12204,great_pret,very_crit,complete,3,convenient,convenient,nonprob,recommended,priority
11933,great_pret,critical,foster,1,critical,inconv,problematic,not_recom,not_recom
3177,usual,critical,incomplete,3,critical,inconv,nonprob,recommended,priority
5209,pretentious,less_proper,complete,1,less_conv,convenient,problematic,priority,priority
1544,usual,less_proper,foster,1,less_conv,inconv,slightly_prob,not_recom,not_recom
6153,pretentious,improper,complete,2,critical,inconv,problematic,recommended,spec_prior
12536,great_pret,very_crit,incomplete,1,convenient,convenient,problematic,not_recom,not_recom
5748,pretentious,less_proper,incomplete,3,less_conv,convenient,problematic,recommended,priority
1908,usual,improper,complete,more,less_conv,convenient,nonprob,recommended,priority
10291,great_pret,less_proper,foster,3,less_conv,inconv,slightly_prob,priority,spec_prior
4157,usual,very_crit,foster,1,critical,inconv,problematic,not_recom,not_recom
9735,great_pret,less_proper,completed,1,convenient,inconv,problematic,recommended,priority
8001,pretentious,very_crit,completed,1,convenient,inconv,nonprob,recommended,priority
2090,usual,improper,completed,3,critical,convenient,nonprob,not_recom,not_recom
8549,pretentious,very_crit,foster,3,convenient,inconv,problematic,not_recom,not_recom
2564,usual,improper,foster,more,less_conv,convenient,problematic,not_recom,not_recom
2797,usual,critical,complete,more,critical,convenient,problematic,priority,spec_prior
11279,great_pret,critical,complete,1,critical,inconv,nonprob,not_recom,not_recom
6227,pretentious,improper,complete,more,convenient,inconv,problematic,not_recom,not_recom
5710,pretentious,less_proper,incomplete,2,critical,convenient,slightly_prob,priority,priority
